"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.81443592028288e-145,0.624878901629626,1,0.616,1.24254495616445e-141,"15","PLD4"
6.06848951715037e-142,3.51934665882395,0.73,0.325,1.29683620981503e-138,"15","BANK1"
3.14771500905177e-140,2.9600474955767,0.809,0.536,6.72666697434363e-137,"15","RALGPS2"
5.82433356975602e-135,1.75970746982145,1,0.696,1.24466008385686e-131,"15","FAIM3"
2.63085621276218e-132,0.343685332249121,0.108,0.585,5.62213972667277e-129,"15","SNN"
2.09463640305596e-131,0.330034131144848,1,0.806,4.47623799333059e-128,"15","GRK5"
2.16552379868441e-125,1.48068959194754,1,0.659,4.62772435778858e-122,"15","IL24"
2.49751194375804e-121,1.10315363647586,0.645,0.338,5.33718302381093e-118,"15","CD1C"
6.84590931560555e-117,0.28705953736612,0.997,0.681,1.46297082074491e-113,"15","MCM3"
1.2850168517721e-116,0.587718236943163,0.243,0.524,2.74608101223698e-113,"15","CBFA2T3"
7.0932391487706e-103,0.29735356160465,0.997,0.51,1.51582520609228e-99,"15","MSH6"
1.17574253623052e-98,0.894484675584761,1,0.635,2.51256179992461e-95,"15","VEGFB"
3.949925078895e-96,0.406541466696862,1,0.626,8.44098989359861e-93,"15","TTTY15"
5.23649179388903e-96,2.60305077251391,0.746,0.441,1.11903829635409e-92,"15","FAM129C"
2.04149696792255e-91,0.40023442356011,0.194,0.635,4.36267902045049e-88,"15","MIS18BP1"
7.11910668448048e-91,0.475682356938591,1,0.614,1.52135309847348e-87,"15","LILRA4"
5.31985428804738e-90,0.433321700970551,0.292,0.703,1.13685286135573e-86,"15","UGCG"
6.3791830953461e-90,1.7085134607146,0.902,0.637,1.36323142747546e-86,"15","CXCR4"
5.78793790630436e-87,2.32901817106592,0.716,0.513,1.23688233057724e-83,"15","CD19"
6.34419006811105e-84,0.443614372450405,1,0.643,1.35575341755533e-80,"15","FMNL3"
1.26123603716833e-83,2.3659990853981,0.705,0.411,2.69526141142872e-80,"15","BIRC3"
6.98212315667993e-83,0.392973197820281,0.996,0.57,1.4920797185825e-79,"15","RBBP7"
5.13399536075824e-78,0.790606511957374,1,0.682,1.09713480859404e-74,"15","TRIB2"
4.09914747502033e-77,0.348712494990892,0.996,0.582,8.75987815411845e-74,"15","NOP56"
1.25696117479793e-75,0.54151981250676,0.827,0.538,2.68612603054318e-72,"15","ENDOD1"
1.91943887374292e-75,0.47954743632841,0.615,0.375,4.10184087318862e-72,"15","HSPH1"
5.40874456448141e-75,1.72926978113965,0.809,0.56,1.15584871342968e-71,"15","CD69"
8.99715607739818e-74,0.396121034090009,0.584,0.324,1.92269225373999e-70,"15","LIG1"
1.11584974616246e-73,2.81517277122052,0.791,0.438,2.38457090754917e-70,"15","FCRL1"
3.45418875538472e-70,2.30078981185755,0.713,0.435,7.38160137025715e-67,"15","SPIB"
6.47762061150933e-67,1.27368258013474,0.635,0.478,1.38426752467954e-63,"15","PDLIM1"
2.47593636505246e-66,1.44878191204126,0.649,0.428,5.29107601211711e-63,"15","CD72"
1.11972855957315e-65,2.12184836356544,0.697,0.473,2.39285993180783e-62,"15","P2RX5"
7.08286227112659e-61,2.29240329017593,0.723,0.434,1.51360766733975e-57,"15","LINC00926"
1.51816797927374e-60,0.355576447108035,0.997,0.572,3.24432497170798e-57,"15","CCT2"
1.14312818109269e-56,0.351215154044289,0.413,0.686,2.44286492299508e-53,"15","STRADB"
9.03702625601678e-56,0.623600735461549,0.338,0.598,1.93121251091079e-52,"15","TMEM154"
2.61734302660623e-55,0.319040993821636,0.396,0.552,5.59326204785752e-52,"15","ABCA1"
6.48769469676634e-52,1.47743377483229,0.558,0.435,1.38642035669897e-48,"15","SP140"
2.25184981689129e-50,1.17352471093846,0.343,0.536,4.81220305869668e-47,"15","GAPT"
9.97243676952594e-50,2.14539896726665,0.726,0.713,2.13110973764769e-46,"15","HLA-DOA"
1.07290983659196e-49,0.926587096288224,1,0.738,2.29280832079701e-46,"15","GAS5"
4.59377961490976e-49,1.86559973371843,0.708,0.699,9.81690703706216e-46,"15","PPAPDC1B"
7.19170928121653e-49,1.51678292740103,0.187,0.379,1.53686827339597e-45,"15","KIAA0226L"
3.52891931897472e-48,1.01212710864453,0.312,0.562,7.54130058464898e-45,"15","HDAC9"
1.60100994875611e-47,0.665508502900997,0.243,0.541,3.4213582604918e-44,"15","PTK2"
5.48801075630167e-47,0.526560134593085,1,0.66,1.17278789862167e-43,"15","MARCH8"
6.36397053854495e-47,1.66616266344625,0.674,0.528,1.35998050408705e-43,"15","STRBP"
2.43868527532183e-46,0.257827513742532,0.997,0.711,5.21147043336275e-43,"15","FLNB"
2.26520855087035e-45,0.856992562513097,0.735,0.574,4.84075067320993e-42,"15","PDCD4"
4.10041754057012e-45,0.784544908098744,0.713,0.545,8.76259228419834e-42,"15","BCL2"
6.08417927020652e-43,0.607054389564022,0.329,0.593,1.30018911004313e-39,"15","WDR11"
2.47402495920138e-42,0.529836441639315,1,0.707,5.28699133781335e-39,"15","SRSF10"
3.62846249213076e-40,0.661172932560437,0.237,0.523,7.75402434568344e-37,"15","METTL7A"
2.81744580551993e-39,0.274655053064306,0.615,0.482,6.02088168639608e-36,"15","NCK2"
1.01970147612601e-38,0.76644473066693,1,0.719,2.17910205448129e-35,"15","RASGRP2"
1.24618024275368e-37,0.285873038396398,0.632,0.535,2.6630871787646e-34,"15","TOPBP1"
1.76424982140437e-37,0.397212586050907,0.614,0.517,3.77020186834113e-34,"15","LRBA"
3.38947698188082e-36,0.378271143299158,0.242,0.401,7.2433123102793e-33,"15","DNAJB9"
5.90084056233581e-36,1.59798185460281,0.423,0.35,1.26100962817116e-32,"15","TSPAN3"
1.26897581413203e-35,1.23686167421964,0.704,0.524,2.71180131480015e-32,"15","RP11-220I1.1"
5.35537275898172e-35,0.488023794182738,0.617,0.474,1.14444315859439e-31,"15","CNST"
8.84645232167869e-33,1.60415084559139,0.735,0.718,1.89048686114274e-29,"15","GGA2"
1.08918935857869e-32,0.606029094187122,0.456,0.365,2.32759765928267e-29,"15","RBM38"
1.64927852741391e-31,1.27379387391021,0.673,0.518,3.52450821308352e-28,"15","TCF3"
1.34060916269532e-30,0.556353787209977,0.855,0.586,2.8648817806799e-27,"15","MYLIP"
3.42658487260052e-29,1.13128134929592,0.622,0.668,7.32261187274732e-26,"15","TSPAN13"
1.2312506691849e-28,0.334190881144822,0.598,0.485,2.63118268004814e-25,"15","NIPSNAP1"
2.7749423851819e-26,0.854966850344805,0.475,0.603,5.93005187713373e-23,"15","EPB41L2"
8.75765421964969e-26,1.01440909465138,0.372,0.525,1.87151070673914e-22,"15","KDM4B"
5.06209911277798e-25,0.351495255570519,0.264,0.541,1.08177058040065e-21,"15","GPR183"
6.0480485742212e-25,0.924340858511951,0.657,0.517,1.29246798031107e-21,"15","OFD1"
7.17889827340235e-25,0.299168750621175,1,0.823,1.53413056102608e-21,"15","UBBP4"
9.75468909926806e-25,1.36009849977873,0.614,0.68,2.08457706051359e-21,"15","BLNK"
1.90377434842785e-24,1.37852571965078,0.603,0.281,4.06836578259031e-21,"15","PPM1K"
2.75726996919121e-24,1.43690830238495,0.756,0.705,5.89228592416162e-21,"15","PLEKHA2"
7.96815153216488e-24,1.37192351675891,0.721,0.554,1.70279398242363e-20,"15","CAMK1D"
8.86407597110665e-22,0.323141759418844,1,0.748,1.89425303502549e-18,"15","HNRNPR"
9.59942015143481e-22,0.299089056632258,0.636,0.39,2.05139608636162e-18,"15","NASP"
4.5149951720872e-21,0.984039865423361,0.676,0.539,9.64854468275036e-18,"15","IKZF3"
1.12821464576227e-17,0.687333020314617,0.639,0.53,2.41099469799396e-14,"15","CBX5"
1.27353914406364e-17,0.414015732539103,0.597,0.495,2.72155315086399e-14,"15","MCM5"
1.55207878029997e-16,0.710622931979003,0.622,0.501,3.31679235350103e-13,"15","UBE2O"
3.58623251028263e-16,0.578306760977813,0.663,0.427,7.66377887447399e-13,"15","BTAF1"
5.07355345930575e-16,1.38198283041742,0.663,0.7,1.08421837425364e-12,"15","SMC6"
2.62080171590262e-15,0.698516759728379,0.4,0.618,5.60065326688389e-12,"15","KIAA0040"
3.27888139214589e-15,0.385564263151746,0.576,0.679,7.00696953501577e-12,"15","BRCA2"
1.07218745750877e-14,1.5827256996991,0.334,0.595,2.29126459669625e-11,"15","CD37"
1.47582061779012e-14,0.840789841115763,0.277,0.476,3.15382866021749e-11,"15","CYB561A3"
8.25093593865831e-14,0.28234123077454,0.618,0.524,1.76322501009128e-10,"15","YPEL3"
1.95369631922428e-12,0.644968421520542,0.712,0.604,4.17504903418228e-09,"15","TAF7"
3.06769637131536e-12,1.47033682085288,0.631,0.687,6.55566714550093e-09,"15","COBLL1"
3.79937935102192e-12,0.275572902751498,0.4,0.552,8.11927367313385e-09,"15","WT1-AS"
5.4197216488266e-12,1.01892381754889,0.685,0.553,1.15819451635424e-08,"15","DGKD"
7.32192966593881e-12,0.892892597981436,0.607,0.686,1.56469636961112e-08,"15","TIMELESS"
9.3547742622884e-12,0.721476795033502,0.735,0.64,1.99911525985103e-08,"15","ITSN2"
9.63873638695045e-12,0.736694600804103,0.763,0.668,2.05979796589131e-08,"15","SEC62"
1.6568541937324e-11,2.57954691506326,0.448,0.294,3.54069741200613e-08,"15","TCL1A"
5.8788633187227e-11,0.278416540022406,0.567,0.678,1.25631309121104e-07,"15","MCM2"
1.56800765667657e-10,1.9110819493844,0.386,0.473,3.35083236231783e-07,"15","ADAM28"
3.65561588566351e-10,0.462489234166981,0.638,0.716,7.81205114766292e-07,"15","SNX9"
6.38005013712174e-10,0.368313467663813,0.572,0.669,1.36341671430292e-06,"15","FAM111B"
6.93544652825698e-10,1.09835862883983,0.525,0.439,1.48210492308852e-06,"15","MYC"
1.37357885958966e-09,0.663116914494116,0.736,0.649,2.93533802294311e-06,"15","RPL21"
1.78592340729626e-08,1.28617809112822,0.735,0.589,3.8165183213921e-05,"15","PDE4B"
2.38690318595966e-08,0.428997266737219,0.588,0.675,5.10081210839578e-05,"15","EHD3"
6.06571577035407e-08,1.18732945840015,0.657,0.706,0.000129624346012467,"15","HLA-DQB2"
3.19552248193677e-07,0.325007001864866,0.705,0.521,0.000682883154389888,"15","BAZ1B"
3.44439828797873e-07,0.42785532282298,0.605,0.692,0.000736067914141054,"15","EIF1AY"
4.63012374812459e-07,0.314104423394001,0.719,0.652,0.000989457444974226,"15","CYLD"
2.39159478342246e-06,1.78287950398644,0.369,0.52,0.00511083805217379,"15","BCL11A"
3.07258155023033e-06,0.656526681443066,0.632,0.51,0.00656610677284221,"15","MBNL3"
1.34606483834248e-05,0.258760776056883,0.645,0.695,0.0287654055953787,"15","UBB"
4.16825836625489e-05,0.486789382715256,0.619,0.502,0.089075681286867,"15","POGZ"
0.00010549550889112,0.591707656122548,0.59,0.516,0.225443902500323,"15","KLF2"
0.000123038052727483,1.22989113063514,0.449,0.733,0.262932318678631,"15","STX7"
0.000174320885664812,0.459047545462714,0.619,0.365,0.372523732665703,"15","MSI2"
0.000197309897993676,0.333855306608754,0.739,0.669,0.421651252012485,"15","NIPBL"
0.000214894370966195,0.253065704567153,0.195,0.372,0.459229270754758,"15","ANP32E"
0.000437769629418257,0.54720365054646,0.532,0.438,0.935513698066814,"15","SERTAD2"
0.00059234365859463,0.584879739109913,0.657,0.428,1,"15","MDN1"
0.000997115065690147,0.87264887112061,0.608,0.48,1,"15","CNTRL"
0.00111617441914222,0.544841329269235,0.531,0.46,1,"15","GCC2"
0.00124286516037534,0.693293099254371,0.664,0.73,1,"15","TLK1"
0.00158429384374328,0.369665582154219,0.733,0.657,1,"15","RAD21"
0.00204610733061827,0.831820844516225,0.673,0.672,1,"15","CHD9"
0.00211483318366277,0.316597770853195,0.433,0.592,1,"15","CD2AP"
0.00340573859417097,0.417021525790698,0.642,0.542,1,"15","SUZ12"
0.00367165790919105,0.250679072935069,0.685,0.646,1,"15","SPTAN1"
0.00445933519386137,0.252108760915641,0.723,0.654,1,"15","TOP2B"
0.00653422887009771,1.23562754207856,0.587,0.551,1,"15","ZNF318"
0.0083751470256959,0.42346235590477,0.683,0.571,1,"15","PCF11"
8.29591517954652e-155,0.67314868065878,1,0.317,1.77283707386909e-151,"16","MXI1"
1.11185767317678e-150,0.570536720551003,1,0.557,2.37603984757877e-147,"16","FAM210B"
1.1447657017105e-149,0.884312730577267,1,0.634,2.44636430455535e-146,"16","TNFRSF25"
8.89258694847711e-135,1.54485847893186,1,0.666,1.90034583088956e-131,"16","PDE3B"
2.06948776845517e-133,0.37433873249581,1,0.796,4.42249536118869e-130,"16","S100B"
1.02563501152139e-132,0.580296216478289,0.077,0.706,2.19178201962121e-129,"16","NGFRAP1"
5.34439282288852e-129,0.26339408172998,0.05,0.543,1.14209674625128e-125,"16","ENTPD6"
1.26629629472081e-126,0.33480614533204,1,0.689,2.70607518181837e-123,"16","UBXN6"
7.52421503314032e-122,1.48864759370327,1,0.56,1.60792475258209e-118,"16","CD69"
1.08545267142084e-118,0.311387112392129,1,0.632,2.31961235882634e-115,"16","TTTY15"
1.44333343968539e-117,1.47228078303783,1,0.688,3.08440356060768e-114,"16","SESN3"
3.10153076737969e-115,0.886449933977979,1,0.712,6.62797124989039e-112,"16","R3HDM4"
2.48992163270681e-110,0.597735983696331,1,0.664,5.32096252909445e-107,"16","MARCH8"
1.54689502577594e-108,0.755270900110024,1,0.5,3.30571467008318e-105,"16","LPAR6"
3.94971320638328e-108,0.296855489094879,1,0.433,8.44053712204107e-105,"16","SERTAD2"
6.73647992778933e-107,0.441980602587336,1,0.38,1.43958576056858e-103,"16","PTGER4"
8.25189734790443e-106,1.25959532368916,1,0.411,1.76343046324718e-102,"16","BIRC3"
4.23924181572949e-104,0.476376885545311,1,0.803,9.05925976021391e-101,"16","SLA2"
4.69574070031993e-103,0.464158145593633,1,0.553,1.00347978765837e-99,"16","CAMK1D"
1.04602557647859e-102,0.54172393378706,0.138,0.728,2.23535665693475e-99,"16","FLNB"
5.53085195470891e-99,0.368156307975759,1,0.413,1.18194306272129e-95,"16","DUSP2"
1.03080247063397e-98,0.321380672272201,1,0.472,2.2028248797448e-95,"16","ATP13A2"
2.25509639968564e-98,0.308361961392716,1,0.52,4.81914100612822e-95,"16","YPEL3"
6.66539408266591e-98,0.710934285064793,1,0.709,1.4243947154657e-94,"16","SNX9"
1.029774629306e-97,0.250140225662594,1,0.628,2.20062838282692e-94,"16","TPM2"
3.04119074515957e-93,0.896917378581083,1,0.662,6.49902462240599e-90,"16","LPIN2"
4.47462765370465e-93,1.29671003280446,1,0.446,9.56227929596684e-90,"16","C6orf48"
6.8661658244643e-93,0.338223524093551,1,0.485,1.46729963668802e-89,"16","ZDHHC18"
2.22781544451057e-92,0.455661163060695,0.124,0.539,4.76084160491909e-89,"16","CHD7"
6.35015794326383e-92,0.957835677341359,1,0.665,1.35702875247548e-88,"16","LINC00861"
2.57060728962029e-91,1.19645603619212,1,0.678,5.49338777791856e-88,"16","TC2N"
3.29933161148459e-91,1.7305769136773,1,0.868,7.05067165374257e-88,"16","RCAN3"
5.03433376073918e-89,1.63129264366132,1,0.411,1.07583712466996e-85,"16","CD6"
2.87441529713402e-88,1.40579464859697,1,0.546,6.1426254899754e-85,"16","CD5"
1.33655717716125e-87,0.431746684474388,1,0.648,2.8562226875936e-84,"16","FMNL3"
3.59418709675955e-87,0.335522625000478,1,0.642,7.68077782577515e-84,"16","ADSS"
2.91442048396728e-85,0.326305623058643,1,0.662,6.22811657423809e-82,"16","SH2D1A"
4.33889236133159e-85,0.263073499237033,1,0.358,9.27221297616562e-82,"16","RBM38"
2.74052510907961e-84,1.66156841718442,1,0.46,5.85650215810313e-81,"16","INPP4B"
3.93537521123014e-84,0.585630808447961,1,0.632,8.40989682639882e-81,"16","RASSF3"
1.45923025395763e-83,0.620295555041099,0.061,0.384,3.11837505270745e-80,"16","SLC40A1"
4.19494230007084e-83,1.51859092678512,1,0.649,8.96459169525139e-80,"16","CYLD"
4.50596037345115e-83,0.48763825768981,1,0.514,9.62923731806511e-80,"16","OFD1"
6.54436645545281e-83,0.579979357198485,1,0.588,1.39853111153026e-79,"16","MYLIP"
2.28505434370397e-82,0.5581707582528,1,0.6,4.88316113249538e-79,"16","PHACTR2"
1.42637975408828e-81,1.6902933056363,1,0.544,3.04817353448665e-78,"16","BCL2"
9.66967629221749e-78,0.359773112561405,1,0.545,2.06640982364688e-74,"16","ZNF318"
2.07804248072025e-77,0.612951969223563,1,0.582,4.44077678129918e-74,"16","CD37"
1.73166640172383e-76,1.36223136152992,1,0.426,3.70057110048382e-73,"16","CD3E"
2.26980685093463e-76,0.46399594683552,1,0.497,4.85057724044731e-73,"16","IRF2BP2"
1.58851111677384e-73,1.15580025006737,1,0.741,3.39464825654569e-70,"16","GAS5"
3.33200629028821e-72,0.774770254419506,1,0.664,7.1204974423459e-69,"16","IL24"
3.44479556746494e-72,0.794834621821812,1,0.723,7.36152812767259e-69,"16","RASGRP2"
4.64651145362139e-70,1.68138010655883,1,0.687,9.92959497638891e-67,"16","ITK"
3.28717926251201e-69,0.35620004774439,1,0.674,7.02470208398818e-66,"16","STRADB"
1.59171962893524e-68,0.328609902167103,1,0.587,3.40150484703461e-65,"16","DOK2"
1.21301087922561e-65,0.579815900076066,1,0.522,2.59220424890512e-62,"16","RP11-220I1.1"
4.22431414727079e-65,0.318231574119931,1,0.64,9.02735933271767e-62,"16","EGLN1"
5.06507485493963e-65,1.01733663069158,1,0.479,1.0824064965006e-61,"16","NCK2"
5.28884469974673e-64,0.662342559234274,1,0.58,1.13022611233588e-60,"16","C9orf78"
1.69845861626596e-63,1.93116936287536,1,0.673,3.62960606296035e-60,"16","ITGA6"
8.05539855588387e-63,0.800277859612045,1,0.639,1.72143867139238e-59,"16","CXCR4"
2.3825263335272e-61,0.880424882818561,1,0.555,5.09145877474763e-58,"16","CD2"
2.40678955207491e-61,0.804794989138193,0.157,0.599,5.14330927278408e-58,"16","PDE4B"
1.03851719096215e-60,0.54547121524571,1,0.534,2.21931123708611e-57,"16","VEZF1"
2.94456068357868e-60,0.471198920997533,0.094,0.494,6.29252618080764e-57,"16","NIPSNAP1"
2.10548621514327e-58,0.312504704491599,1,0.656,4.49942404176117e-55,"16","ARL6IP1"
4.07183942503226e-58,0.410311181437242,1,0.527,8.70152085129394e-55,"16","GPR183"
7.13593527410916e-58,0.371964043397289,1,0.584,1.52494936807713e-54,"16","NLRC5"
1.55770846727324e-57,1.08131858172706,1,0.722,3.3288229945629e-54,"16","PCED1B-AS1"
2.44506459230456e-57,0.915178204334094,1,0.617,5.22510303375484e-54,"16","NLRP1"
4.81108130002347e-57,0.509610534548632,0.157,0.583,1.02812807381502e-53,"16","HERC6"
3.38660294051989e-56,0.587639439033357,0.152,0.713,7.23717048389101e-53,"16","TRAK2"
4.09909922759556e-54,0.9781642067886,1,0.454,8.7597750493717e-51,"16","GCC2"
7.29782200753547e-54,0.299855949413133,1,0.811,1.55954456301033e-50,"16","CD226"
1.0698124355992e-53,0.455627461476915,1,0.475,2.28618917487548e-50,"16","GRAP2"
1.34232219434461e-53,0.634851996868933,1,0.638,2.86854252931443e-50,"16","ITSN2"
2.72235304693991e-53,1.71286571464935,1,0.862,5.8176684613106e-50,"16","CAMK4"
4.47318197871208e-53,0.61219021672376,1,0.794,9.55918988850771e-50,"16","RSL1D1"
5.31100680811304e-53,0.67071857459228,1,0.63,1.13496215489376e-49,"16","SELPLG"
2.96397413669194e-52,0.569319145894483,1,0.512,6.33401273011068e-49,"16","KLF2"
4.74572494609817e-51,0.340808502645656,0.025,0.527,1.01416142098118e-47,"16","CEACAM1"
7.21699052149606e-51,0.813699475516091,1,0.634,1.54227087444371e-47,"16","FAM107B"
2.71457157299368e-49,0.567987671731748,1,0.553,5.80103945148749e-46,"16","RGS10"
8.10550611383234e-49,0.349694653586244,1,0.553,1.73214665652597e-45,"16","TMEM2"
1.50440064996219e-48,0.490909740843985,1,0.507,3.21490418896921e-45,"16","ANXA11"
1.81936993136398e-48,0.31738410359186,1,0.64,3.88799354332483e-45,"16","VEGFB"
1.9842308354568e-48,0.522347365478596,1,0.568,4.24030129537119e-45,"16","PCF11"
3.52108024544161e-48,0.351631955901732,1,0.55,7.52454848450871e-45,"16","DGKD"
4.98607398692684e-48,0.735285503956304,1,0.476,1.06552401100627e-44,"16","CNTRL"
9.12299552265024e-48,0.400001814663958,1,0.499,1.94958414319036e-44,"16","PCBP2"
1.0843577181549e-47,1.07513132480663,1,0.687,2.31727244369703e-44,"16","TRIB2"
1.09723248872165e-47,0.692380794379954,1,0.647,2.34478582839817e-44,"16","RPL21"
5.08476535307104e-46,1.02392143709629,1,0.582,1.08661435595128e-42,"16","PBXIP1"
3.12682610482974e-44,0.332852467349567,1,0.555,6.68202738602115e-41,"16","IVNS1ABP"
3.44082767474141e-44,1.30086265812411,1,0.666,7.3530487409224e-41,"16","OXNAD1"
9.70369638551857e-44,0.812466993855068,1,0.764,2.07367991758532e-40,"16","ZC3HAV1"
1.55399407504996e-43,0.779093087187647,1,0.65,3.32088533838177e-40,"16","SEPT9"
1.3730709523628e-42,0.647108989095984,1,0.586,2.93425262519931e-39,"16","CBL"
8.05550000016505e-41,0.861580695899479,1,0.7,1.72146035003527e-37,"16","FAIM3"
1.48282771139859e-40,1.38137100533167,1,0.506,3.16880281925879e-37,"16","GIMAP5"
6.98360853984778e-40,0.451662909523392,1,0.602,1.49239714496547e-36,"16","TAF7"
9.79830767989513e-40,0.301434778331222,0.188,0.736,2.09389835119359e-36,"16","TLK1"
2.96797175255962e-39,0.653339890551378,1,0.656,6.34255563521991e-36,"16","CREBBP"
1.07497508018756e-38,0.78822653022225,1,0.555,2.29722174636082e-35,"16","LNPEP"
1.22659625153084e-37,0.647434195205829,1,0.628,2.62123618952141e-34,"16","MAF"
2.51271267008223e-35,0.563174239549488,1,0.589,5.36966697596572e-32,"16","LRP10"
3.59371375670323e-35,0.465566012526667,0.182,0.292,7.67976629807481e-32,"16","PPM1K"
3.85755505195558e-35,1.63524417531076,1,0.858,8.24359514602908e-32,"16","TBC1D4"
5.17241842471953e-35,0.640611704719269,1,0.584,1.10534581736256e-31,"16","XPO6"
1.28132926459934e-34,0.409653018915041,1,0.636,2.7382006384488e-31,"16","ANP32B"
8.45604706018951e-34,0.441758628044028,1,0.857,1.8070572567625e-30,"16","CD8B"
1.30249460555679e-33,1.48651374806663,1,0.718,2.78343097207486e-30,"16","NOSIP"
1.41978685057785e-31,0.321528918414099,1,0.553,3.03408449968486e-28,"16","CCND3"
2.70362244533927e-30,0.720738357433091,1,0.696,5.77764116569003e-27,"16","CDC25B"
5.13200424253671e-30,0.393492381516773,1,0.501,1.0967093066301e-26,"16","MAX"
1.34894106036152e-29,0.261370616452281,1,0.539,2.88268704599257e-26,"16","SUZ12"
1.86337707975175e-28,0.469007866850057,1,0.468,3.9820368194295e-25,"16","ACTN1"
1.12645721908089e-27,0.759844884091375,1,0.573,2.40723907717586e-24,"16","PDCD4"
1.61078706968235e-27,2.06506774630026,1,0.856,3.44225196791118e-24,"16","MAL"
5.14836523252532e-27,0.337529828176882,0.155,0.473,1.10020565019066e-23,"16","TACC3"
3.67264771334174e-26,0.311557275324379,1,0.702,7.8484481634113e-23,"16","SF3B2"
6.12194173722413e-25,0.91325824093521,0.218,0.726,1.3082589492448e-21,"16","MDFIC"
8.60063667473078e-25,0.518245076710593,1,0.667,1.83795605738997e-21,"16","NIPBL"
1.2114541598718e-24,0.374261233351486,1,0.471,2.58887753964603e-21,"16","CNST"
2.35950346463682e-24,0.281752852518058,1,0.796,5.04225890392888e-21,"16","CAPZB"
4.84260555427741e-24,0.723575824438321,1,0.49,1.03486480694908e-20,"16","DIMT1"
9.21948374428263e-24,0.860364621361141,1,0.6,1.9702036761532e-20,"16","SOD1"
5.69607866086415e-23,0.336126089676531,1,0.53,1.21725200982667e-19,"16","SPEN"
9.72005077646486e-18,0.445959601024414,1,0.625,2.07717485093054e-14,"16","STK24"
4.6199529626103e-16,1.19800642183022,0.262,0.754,9.87283948109822e-13,"16","LDLRAP1"
2.67050449547285e-15,0.282358500477845,1,0.552,5.70686810682547e-12,"16","SMC3"
5.51841825975078e-14,0.304413378974275,0.097,0.537,1.17928598210874e-10,"16","N4BP2"
6.42531278755167e-13,1.42529084278898,0.331,0.407,1.37308934269979e-09,"16","HIVEP2"
9.99304220555104e-13,0.331573559824603,1,0.854,2.13551311932626e-09,"16","ARFGEF1"
2.04714723284559e-10,0.322989098039533,1,0.654,4.37475363659102e-07,"16","RAD21"
3.99159941609361e-10,0.254100524505784,1,0.526,8.53004795219205e-07,"16","CA2"
4.15293015268847e-10,0.60984536138369,1,0.599,8.87481173629527e-07,"16","CD84"
6.98233800321993e-09,0.276500904284344,1,0.685,1.4921256312881e-05,"16","BAZ1A"
2.24860324322661e-08,0.303252389128952,0.221,0.443,4.80526513077527e-05,"16","BUB3"
2.50817384910783e-08,0.259460752012254,1,0.752,5.35996751554343e-05,"16","HNRNPR"
1.10504196668123e-07,0.346785440995206,1,0.651,0.00023614746827978,"16","TOP2B"
1.65173823549123e-07,0.697336698717593,0.298,0.436,0.000352976460924476,"16","MDN1"
1.67437369558179e-07,0.772670503517168,0.254,0.422,0.000357813658745829,"16","KIF2A"
1.09880904586403e-06,0.953536340597767,1,0.633,0.00234815493101143,"16","ITM2A"
3.02647220568476e-06,0.429741090883605,1,0.775,0.00646757110354833,"16","CHD4"
8.11346369993438e-06,0.395230625470923,1,0.703,0.0173384719267598,"16","RGCC"
0.000245419085388046,1.8086653111046,0.307,0.531,0.524460585474253,"16","TRAT1"
0.00053456562206237,0.357216387193753,1,0.752,1,"16","MT2A"
0.00093647243693828,0.321813842068912,1,0.591,1,"16","NDRG1"
0.00100579095004223,0.428405856943051,1,0.61,1,"16","AIM1"
0.00103757019038598,0.397945307449721,1,0.722,1,"16","NONO"
0.00250938442065474,0.29371877328853,0.116,0.537,1,"16","PPM1A"
3.68886866132877e-74,4.41042256084822,0.744,0.403,7.88311232925958e-71,"17","PPBP"
1.21587880146793e-65,3.64268458355371,0.689,0.243,2.59833299873697e-62,"17","PRKAR2B"
9.33448309273146e-65,3.07610355155026,0.87,0.493,1.99477903691671e-61,"17","RUFY1"
4.6963481431302e-64,3.84701534973199,0.704,0.397,1.00360959818692e-60,"17","PF4"
5.17214944502619e-63,3.64176170683347,0.8,0.557,1.1052883364021e-59,"17","HIST1H2AC"
1.40645106755306e-59,2.65715629808076,0.804,0.479,3.00558593136089e-56,"17","GRAP2"
1.89070055105372e-57,2.36026803317006,0.756,0.359,4.0404270776018e-54,"17","MTURN"
3.12057914917416e-51,2.75003288424635,0.837,0.523,6.66867764178519e-48,"17","TSC22D1"
4.85634096572268e-49,3.26579250992924,0.652,0.404,1.03780006437494e-45,"17","SPARC"
1.18819754280071e-46,3.4419338897602,0.63,0.393,2.53917814896512e-43,"17","GNG11"
5.14362195107892e-42,1.81666028776659,0.752,0.416,1.09919201094556e-38,"17","KIF2A"
2.47212085090227e-38,2.14259600869176,0.77,0.483,5.28292225837815e-35,"17","NCK2"
2.29490094359372e-37,2.4492654965176,0.744,0.475,4.90420331645978e-34,"17","CNST"
6.23336241088132e-35,1.91675240924415,0.789,0.505,1.33206954720534e-31,"17","MAX"
3.4481168182382e-33,1.92835574077912,0.826,0.598,7.36862564057503e-30,"17","EIF2AK1"
3.99661223013879e-31,3.40119748126712,0.563,0.393,8.54076033580659e-28,"17","ITGA2B"
6.55533234377968e-31,2.04294802164898,0.767,0.544,1.40087452186572e-27,"17","ENDOD1"
3.64814261684157e-30,1.97501949032284,0.53,0.153,7.79608077219043e-27,"17","DMTN"
